start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-03-09T03:27:02.208817,2020-03-09T03:27:02.228315,0.019498,6,0 3 7 6 1 3,1,18,12,4,6,4.300653594771242,"[9, 9, 6, 0, 2, 8, 0, 6, 3, 0, 9, 6]"
2020-03-09T03:27:02.230237,2020-03-09T03:29:10.447663,128.217426,6,6 5 8 10 2 7,1,17825,136,6,24,14.35162812071291,"[1, 11, 4, 0, 2, 2, 8, 8, 8, 2, 6, 2, 0, 2, 2, 2, 2, 6, 8, 8, 2, 6, 6, 6, 1, 7, 9, 2, 3, 0, 6, 6, 0, 11, 5, 5, 11, 1, 7, 3, 9, 9, 2, 3, 2, 8, 9, 8, 8, 3, 5, 11, 7, 1, 0, 2, 8, 0, 0, 10, 0, 2, 8, 8, 2, 6, 6, 0, 8, 2, 2, 8, 9, 8, 2, 2, 8, 3, 7, 1, 1, 4, 0, 7, 8, 2, 2, 8, 1, 2, 8, 1, 7, 11, 5, 5, 11, 8, 2, 6, 7, 0, 6, 8, 2, 1, 8, 2, 1, 0, 1, 1, 9, 3, 4, 10, 3, 9, 7, 2, 8, 7, 2, 8, 8, 2, 6, 7, 10, 7, 5, 8, 4, 2, 11, 0]"
2020-03-09T03:29:11.881378,2020-03-09T03:29:12.512173,0.630795,6,5 4 3 10 6 2,1,164,56,6,11,6.342485549132948,"[8, 0, 11, 1, 7, 7, 1, 9, 3, 5, 9, 11, 3, 9, 4, 10, 2, 8, 6, 3, 0, 9, 3, 2, 8, 1, 7, 5, 11, 3, 9, 8, 2, 11, 5, 6, 9, 0, 10, 4, 9, 3, 0, 6, 7, 1, 8, 2, 5, 3, 0, 6, 4, 9, 11, 10]"
2020-03-09T03:29:12.522365,2020-03-09T03:29:16.404331,3.881966,6,1 0 0 1 8 4,1,1220,6,6,14,9.030556198316912,"[10, 2, 7, 6, 6, 7]"
2020-03-09T03:29:16.611781,2020-03-09T03:30:10.832778,54.220997,6,5 5 8 6 8 5,1,11436,6,6,24,11.344762584701712,"[11, 2, 0, 2, 11, 11]"
2020-03-09T03:30:11.432407,2020-03-09T03:30:11.713194,0.280787,6,0 4 0 3 2 5,1,48,10,6,6,3.8637873754152823,"[8, 8, 2, 2, 11, 9, 8, 6, 10, 6]"
2020-03-09T03:30:11.720040,2020-03-09T03:30:14.939971,3.219931,6,0 0 9 0 0 4,1,655,78,6,12,6.484047139982754,"[10, 3, 0, 6, 6, 0, 2, 8, 9, 10, 4, 2, 8, 0, 3, 6, 9, 3, 0, 0, 6, 9, 6, 9, 3, 8, 2, 4, 3, 9, 4, 10, 0, 6, 7, 10, 1, 7, 2, 8, 8, 2, 0, 6, 9, 3, 6, 0, 3, 9, 11, 5, 7, 1, 5, 11, 4, 1, 2, 8, 8, 2, 6, 0, 9, 3, 1, 7, 5, 11, 11, 5, 10, 6, 6, 3, 6, 6]"
2020-03-09T03:30:14.994507,2020-03-09T03:30:35.308294,20.313787,6,4 9 5 6 1 10,1,5513,6,6,16,9.792187541647786,"[4, 0, 7, 11, 3, 10]"
2020-03-09T03:30:35.622512,2020-03-09T03:31:08.123363,32.500851,6,7 6 2 10 8 3,1,6201,6,6,19,10.848933241569167,"[9, 2, 4, 8, 1, 0]"
2020-03-09T03:31:08.294567,2020-03-09T03:31:08.500304,0.205737,6,8 6 9 2 9 7,1,73,16,6,8,5.180373185901866,"[1, 3, 3, 0, 2, 2, 2, 2, 8, 8, 8, 8, 6, 8, 0, 2]"
