start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-04-24T15:53:47.258890,2020-04-24T15:53:47.334280,0.07539,5,8 10 0 1 10,1,62,39,5,8,5.531850354,"[4, 6, 7, 4, 2]"
2020-04-24T15:53:47.341354,2020-04-24T15:53:47.360824,0.01947,5,1 2 0 10 1,1,22,5,5,5,3.273076923,"[7, 4, 7, 11, 6]"
2020-04-24T15:53:47.365504,2020-04-24T15:53:50.926380,3.560876,6,8 11 11 6 10 1,1,1449,60,8,15,9.352158834,"[4, 8, 4, 11, 7, 4, 1, 10]"
2020-04-24T15:53:51.227106,2020-04-24T15:53:52.507742,1.280636,6,0 10 3 6 9 1,1,771,26,6,14,9.107275203,"[7, 3, 0, 9, 4, 6]"
2020-04-24T15:53:52.572779,2020-04-24T15:53:52.630893,0.058114,6,2 4 9 1 6 3,1,55,10,6,7,5.319695528,"[5, 10, 7, 3, 6, 9]"
2020-04-24T15:53:52.640991,2020-04-24T15:53:52.797370,0.156379,6,8 1 2 7 3 5,1,105,6,6,9,5.559773829,"[11, 9, 1, 9, 11, 3]"
2020-04-24T15:53:52.809535,2020-04-24T15:53:55.000658,2.191123,6,2 0 9 5 9 5,1,1580,14,10,17,9.657227423,"[4, 5, 1, 6, 3, 5, 6, 3, 11, 9]"
2020-04-24T15:53:55.571828,2020-04-24T15:55:31.923544,96.351716,6,3 0 1 9 11 10,1,15472,346,6,23,13.5990015,"[4, 5, 3, 7, 6, 9]"
2020-04-24T15:55:34.743598,2020-04-24T15:55:34.814302,0.070704,6,0 11 3 0 1 0,1,6,4,4,4,2.532258065,"[0, 11, 2, 7]"
2020-04-24T15:55:34.815291,2020-04-24T15:55:34.954608,0.139317,6,4 0 5 5 9 10,1,105,28,6,8,5.2829685,"[5, 0, 5, 4, 6, 10]"
2020-04-24T15:55:34.971728,2020-04-24T15:55:34.974698,0.00297,6,11 8 3 1 5 2,1,3,2,2,2,1.6875,"[9, 6]"
2020-04-24T15:55:34.975177,2020-04-24T15:55:35.014175,0.038998,6,3 11 7 10 7 0,1,36,12,6,9,6.309471366,"[1, 6, 5, 3, 4, 9]"
2020-04-24T15:55:35.020037,2020-04-24T15:55:39.135063,4.115026,6,3 3 6 2 10 6,1,2649,30,8,15,9.753702468,"[9, 10, 11, 7, 8, 11, 2, 10]"
2020-04-24T15:55:39.853354,2020-04-24T15:55:39.868391,0.015037,6,3 8 1 6 6 4,1,6,4,4,4,2.532258065,"[7, 0, 9, 4]"
2020-04-24T15:55:39.869345,2020-04-24T15:55:40.181709,0.312364,6,0 2 2 4 9 11,1,292,6,6,12,6.292675056,"[5, 2, 7, 2, 3, 6]"
2020-04-24T15:55:40.228011,2020-04-24T15:55:40.961231,0.73322,6,6 6 4 6 4 11,1,502,30,6,12,8.344287788,"[5, 10, 0, 10, 6, 6]"
2020-04-24T15:55:41.010223,2020-04-24T15:55:43.671427,2.661204,6,1 6 3 3 1 9,1,1193,54,8,15,10.46580514,"[7, 9, 7, 9, 0, 4, 1, 10]"
2020-04-24T15:55:43.963343,2020-04-24T15:55:47.138556,3.175213,6,9 11 0 2 1 10,1,1040,88,6,13,7.653397982,"[5, 8, 10, 8, 0, 2]"
2020-04-24T15:55:47.255464,2020-04-24T15:55:53.579556,6.324092,6,1 8 4 8 1 10,1,2991,130,12,18,9.960270533,"[7, 10, 0, 1, 9, 6, 11, 0, 10, 0, 4, 6]"
2020-04-24T15:55:55.453658,2020-04-24T15:55:55.726191,0.272533,6,3 8 8 4 3 6,1,159,8,8,11,7.281969253,"[3, 2, 2, 3, 1, 9, 11, 3]"
2020-04-24T15:55:55.834152,2020-04-24T15:55:56.865600,1.031448,6,2 1 8 11 3 1,1,446,14,6,11,7.484553948,"[10, 9, 5, 0, 9, 6]"
2020-04-24T15:55:56.930848,2020-04-24T15:56:01.599930,4.669082,6,9 7 11 11 2 3,1,2614,40,8,17,10.94370615,"[0, 7, 4, 5, 9, 9, 0, 3]"
2020-04-24T15:56:02.080069,2020-04-24T15:56:31.283669,29.2036,7,2 4 5 1 0 9 1,1,12839,63,7,18,10.66800605,"[4, 2, 6, 3, 6, 9, 6]"
2020-04-24T15:56:33.036810,2020-04-24T15:56:33.112821,0.076011,7,6 1 9 9 2 4 0,1,22,7,5,6,4.481042654,"[4, 11, 8, 6, 4]"
2020-04-24T15:56:33.116771,2020-04-24T15:56:38.140235,5.023464,7,5 8 1 2 2 5 9,1,2170,61,11,18,9.889697279,"[11, 8, 11, 2, 6, 11, 3, 1, 3, 10, 9]"
2020-04-24T15:56:39.911723,2020-04-24T15:59:13.186665,153.274942,7,9 9 4 6 10 6 4,1,48315,81,11,22,13.18737698,"[2, 4, 7, 8, 9, 4, 8, 5, 1, 9, 11]"
2020-04-24T15:59:44.168719,2020-04-24T15:59:46.402270,2.233551,7,1 2 4 2 6 9 11,1,735,51,11,13,8.371378236,"[2, 2, 9, 6, 10, 6, 4, 3, 0, 9, 6]"
2020-04-24T15:59:46.922482,2020-04-24T15:59:46.987499,0.065017,7,10 11 1 6 4 5 7,1,61,5,5,9,7.218143311,"[0, 9, 8, 5, 4]"
2020-04-24T15:59:47.000009,2020-04-24T15:59:49.050708,2.050699,7,7 11 6 10 6 1 6,1,1237,85,9,14,8.333076717,"[5, 0, 0, 2, 0, 1, 2, 11, 8]"
2020-04-24T15:59:49.319941,2020-04-24T16:00:23.889211,34.56927,7,4 1 3 1 9 8 5,1,10239,67,11,22,13.3066673,"[10, 1, 3, 3, 11, 9, 1, 3, 0, 10, 6]"
2020-04-24T16:00:29.110694,2020-04-24T16:00:29.589321,0.478627,7,1 3 8 0 11 7 9,1,234,9,7,12,6.644104803,"[3, 5, 10, 2, 0, 8, 6]"
2020-04-24T16:00:29.641416,2020-04-24T16:01:28.058787,58.417371,7,4 0 0 9 10 6 5,1,20966,51,13,19,11.8925224,"[10, 7, 10, 0, 10, 6, 4, 2, 4, 8, 11, 6, 5]"
2020-04-24T16:01:49.841563,2020-04-24T16:01:49.961466,0.119903,7,6 7 9 8 3 3 10,1,27,7,5,5,3.692695214,"[4, 5, 2, 9, 1]"
2020-04-24T16:01:49.966714,2020-04-24T16:01:49.994015,0.027301,7,1 5 10 9 2 6 6,1,26,19,5,7,4.503703704,"[0, 11, 4, 3, 6]"
2020-04-24T16:01:49.996763,2020-04-24T16:01:50.090024,0.093261,7,5 3 0 0 0 2 2,1,94,5,5,10,5.273825503,"[8, 9, 4, 8, 11]"
2020-04-24T16:01:50.103017,2020-04-24T16:03:19.885159,89.782142,7,5 4 2 7 6 11 2,1,17907,181,9,20,12.79132258,"[1, 3, 6, 4, 4, 0, 11, 6, 5]"
2020-04-24T16:03:26.830694,2020-04-24T16:03:29.086217,2.255523,7,7 7 0 4 5 9 9,1,1229,5,5,13,8.044755205,"[2, 2, 4, 5, 0]"
2020-04-24T16:03:29.125618,2020-04-24T16:03:50.286035,21.160417,7,5 9 2 10 0 8 5,1,8922,21,5,19,11.33813992,"[11, 3, 11, 0, 11]"
2020-04-24T16:03:50.829721,2020-04-24T16:03:50.870417,0.040696,7,10 5 6 11 0 1 6,1,5,3,3,3,2.230769231,"[7, 4, 3]"
2020-04-24T16:03:50.871124,2020-04-24T16:04:09.432750,18.561626,7,5 8 6 7 7 8 9,1,8584,61,11,18,10.9376831,"[0, 7, 10, 8, 10, 0, 10, 3, 0, 9, 6]"
2020-04-24T16:04:15.885371,2020-04-24T16:05:42.607266,86.721895,7,0 8 4 6 9 5 4,1,19091,261,9,21,12.22503438,"[8, 7, 4, 2, 10, 10, 0, 2, 6]"
2020-04-24T16:05:48.756010,2020-04-24T16:05:49.589552,0.833542,7,2 7 5 0 7 10 11,1,424,67,5,12,7.6367713,"[4, 4, 6, 4, 9]"
2020-04-24T16:05:49.603981,2020-04-24T16:05:50.481759,0.877778,8,7 3 2 6 4 2 6 10,1,488,30,8,11,7.128817204,"[0, 10, 0, 4, 9, 7, 8, 1]"
2020-04-24T16:05:50.569469,2020-04-24T16:05:51.251480,0.682011,8,2 4 3 4 11 11 11 1,1,626,24,8,12,7.584638109,"[6, 9, 7, 11, 8, 6, 9, 0]"
2020-04-24T16:05:51.475137,2020-04-24T16:07:07.961506,76.486369,8,6 9 8 6 11 11 7 7,1,28240,34,14,22,13.87102496,"[6, 10, 11, 1, 2, 2, 10, 7, 4, 1, 5, 0, 9, 6]"
2020-04-24T16:07:59.780152,2020-04-24T16:08:07.279479,7.499327,8,10 8 0 3 0 10 1 5,1,3695,52,14,17,10.82110555,"[0, 0, 7, 8, 7, 2, 2, 0, 1, 9, 11, 0, 3, 6]"
2020-04-24T16:08:12.387347,2020-04-24T16:08:12.453848,0.066501,8,7 0 2 5 8 9 1 2,1,49,22,6,7,4.892966361,"[8, 6, 4, 5, 8, 10]"
2020-04-24T16:08:12.460011,2020-04-24T16:11:35.416283,202.956272,8,4 1 6 10 11 8 6 3,1,53175,196,14,22,13.77861741,"[6, 4, 4, 2, 5, 7, 4, 8, 4, 0, 10, 3, 6, 9]"
2020-04-24T16:13:39.866463,2020-04-24T16:15:24.713699,104.847236,8,6 3 3 0 11 8 0 2,1,31677,208,12,22,12.8560926,"[5, 3, 10, 6, 6, 9, 0, 9, 10, 0, 4, 6]"
2020-04-24T16:15:54.825175,2020-04-24T16:16:09.888947,15.063772,8,1 0 10 6 8 1 10 5,1,4830,204,10,17,10.45835163,"[1, 3, 8, 3, 0, 0, 9, 10, 1, 3]"
2020-04-24T16:16:12.110026,2020-04-24T16:16:38.641813,26.531787,8,1 8 8 11 10 0 0 7,1,9351,6,6,21,13.71191915,"[7, 10, 11, 3, 3, 7]"
2020-04-24T16:16:39.697242,2020-04-24T16:18:16.683142,96.9859,8,6 5 2 0 8 4 7 5,1,28592,122,8,22,13.16468685,"[11, 1, 11, 0, 9, 7, 8, 1]"
