start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-04-23T09:08:01.376853,2020-04-23T09:08:09.458477,8.081624,5,4 1 0 8 5,1,2975,183,5,16,9.785603390490193,"[11, 2, 6, 7, 10]"
2020-04-23T09:08:09.657189,2020-04-23T09:08:09.721760,0.064571,5,7 3 2 3 0,1,52,31,5,7,5.47140221402214,"[3, 8, 11, 3, 1]"
2020-04-23T09:08:09.731978,2020-04-23T09:08:09.764222,0.032244,5,4 11 8 11 7,1,37,5,5,8,4.617063492063492,"[5, 10, 3, 5, 1]"
2020-04-23T09:08:09.769727,2020-04-23T09:08:11.790917,2.02119,6,10 10 2 4 9 7,1,905,24,8,14,8.890457469621158,"[2, 2, 3, 10, 8, 4, 2, 10]"
2020-04-23T09:08:12.038698,2020-04-23T09:08:12.494764,0.456066,6,4 7 5 0 1 1,1,327,26,6,13,7.396916890080429,"[6, 7, 7, 11, 1, 10]"
2020-04-23T09:08:12.518550,2020-04-23T09:08:39.804590,27.28604,6,6 6 9 1 4 1,1,9449,6,6,19,12.01644739339783,"[6, 9, 6, 2, 7, 7]"
2020-04-23T09:08:40.562470,2020-04-23T09:08:42.300666,1.738196,6,7 2 0 9 4 8,1,749,10,8,14,8.587784915955293,"[1, 6, 5, 6, 4, 6, 10, 0]"
2020-04-23T09:08:42.459300,2020-04-23T09:08:44.505514,2.046214,6,10 3 3 4 2 6,1,1054,152,8,13,8.10165177903089,"[8, 1, 1, 3, 5, 0, 10, 6]"
2020-04-23T09:08:44.866509,2020-04-23T09:08:45.631778,0.765269,6,1 4 6 11 7 4,1,424,16,6,11,7.526707738135536,"[10, 0, 3, 0, 8, 6]"
2020-04-23T09:08:45.695022,2020-04-23T09:08:45.701643,0.006621,6,8 11 10 5 3 8,1,7,4,4,4,2.95,"[2, 9, 4, 2]"
2020-04-23T09:08:45.702709,2020-04-23T09:08:45.838662,0.135953,6,9 5 0 9 0 11,1,152,10,6,9,5.630787495053423,"[4, 9, 1, 9, 10, 3]"
2020-04-23T09:08:45.862072,2020-04-23T09:08:47.490721,1.628649,6,6 4 0 9 9 5,1,636,154,6,13,7.7107001321003965,"[11, 3, 3, 6, 10, 0]"
2020-04-23T09:08:47.598718,2020-04-23T09:10:23.501013,95.902295,6,4 8 8 5 0 1,1,19384,352,10,20,12.495114347739468,"[1, 8, 6, 11, 8, 4, 2, 5, 7, 11]"
2020-04-23T09:10:29.953990,2020-04-23T09:10:32.885004,2.931014,6,4 4 2 10 6 4,1,1636,116,6,15,8.300257731958762,"[10, 0, 4, 8, 4, 4]"
2020-04-23T09:10:33.063488,2020-04-23T09:10:34.845196,1.781708,6,7 3 1 9 0 0,1,664,34,6,12,7.879107841974137,"[0, 0, 2, 11, 8, 1]"
2020-04-23T09:10:34.889453,2020-04-23T09:12:13.647925,98.758472,6,1 8 4 8 9 7,1,23395,224,10,22,12.913079639384735,"[3, 8, 4, 8, 7, 0, 11, 8, 5, 6]"
2020-04-23T09:12:20.498322,2020-04-23T09:12:30.564559,10.066237,6,11 2 3 1 10 0,1,3454,120,14,17,9.715098213294862,"[2, 6, 8, 7, 9, 5, 2, 0, 8, 11, 9, 0, 3, 6]"
2020-04-23T09:12:32.694070,2020-04-23T09:12:49.511007,16.816937,6,1 1 11 0 11 8,1,4234,132,12,18,12.053853245837626,"[1, 6, 4, 2, 2, 1, 4, 0, 10, 6, 10, 0]"
2020-04-23T09:12:50.908336,2020-04-23T09:13:46.210177,55.301841,6,6 2 11 0 2 3,1,10230,508,12,23,14.278896512866895,"[8, 6, 8, 0, 0, 10, 1, 8, 11, 0, 5, 6]"
2020-04-23T09:13:52.237336,2020-04-23T09:13:52.290701,0.053365,6,7 2 7 5 4 11,1,14,4,4,5,3.2746478873239435,"[10, 1, 8, 1]"
